ID_PEDIDO,ID_DETALLE,FECHA,ID_CLIENTE,Cliente,ID_VENDEDOR,Nombre_Vendedor,Genero_Vendedor,SUCURSAL,Provincia_Vendedor,Region_Vendedor,latitud,longitud,ID_PRODUCTO,Nombre_Producto,CANTIDAD,PRECIO_VENTA_UNITARIO,COSTO_UNITARIO,INGRESO_TOTAL,COSTO_TOTAL,MARGEN_BENEFICIO,PORCENTAJE_MARGEN,RANK_PRODUCTO_EN_HISTORIAL_CLIENTE,foto_Productos_url,foto_Vendedor_url
7,21,2021-04-12,26,Patricia Vizcaino,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,19,Cebolla Criolla,3,100.0,65.0,300.0,195.0,105.0,35.0,167,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_19.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
26,85,2023-11-16,26,Patricia Vizcaino,11,Pedro Gómez,Masculino,Sucursal 3,Azua,ESTE,18.45,-70.733333,11,Verduras frescas,8,35.0,15.0,280.0,120.0,160.0,57.14,173,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_11.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_11.png
772,2386,2020-12-04,26,Patricia Vizcaino,3,Ana Santana,Femenino,Sucursal 1,Hato Mayor,NORTE,18.75,-69.25,3,Frutas frescas,7,40.0,20.0,280.0,140.0,140.0,50.0,173,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_3.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_3.png
2101,6434,2021-10-02,26,Patricia Vizcaino,11,Pedro Gómez,Masculino,Sucursal 3,Azua,ESTE,18.45,-70.733333,11,Verduras frescas,8,35.0,15.0,280.0,120.0,160.0,57.14,173,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_11.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_11.png
2092,6401,2020-02-29,26,Patricia Vizcaino,4,Luis Diaz,Masculino,Sucursal 1,La Romana,NORTE,18.433333,-68.966667,6,Arroz,6,45.0,25.0,270.0,150.0,120.0,44.44,176,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_4.png
2169,6642,2020-02-04,26,Patricia Vizcaino,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,10,Agua potable,9,30.0,10.0,270.0,90.0,180.0,66.67,176,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_10.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
1678,5135,2022-12-19,26,Patricia Vizcaino,6,Jorge Ramos,Masculino,Sucursal 2,Santiago,SUR,19.45,-70.7,10,Agua potable,9,30.0,10.0,270.0,90.0,180.0,66.67,176,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_10.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_6.png
2436,7437,2021-06-19,26,Patricia Vizcaino,1,Juan Perez,Masculino,Sucursal 1,La Altagracia,NORTE,18.616667,-68.633333,6,Arroz,6,45.0,25.0,270.0,150.0,120.0,44.44,176,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_1.png
772,2389,2020-12-04,26,Patricia Vizcaino,3,Ana Santana,Femenino,Sucursal 1,Hato Mayor,NORTE,18.75,-69.25,10,Agua potable,9,30.0,10.0,270.0,90.0,180.0,66.67,176,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_10.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_3.png
65,205,2020-07-09,26,Patricia Vizcaino,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,10,Agua potable,9,30.0,10.0,270.0,90.0,180.0,66.67,176,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_10.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
119,370,2022-01-19,26,Patricia Vizcaino,2,Maria Vizcaino,Femenino,Sucursal 2,El Seibo,NORTE,18.766667,-69.033333,8,Yogur,5,50.0,30.0,250.0,150.0,100.0,40.0,182,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_8.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_2.png
662,2064,2021-04-07,26,Patricia Vizcaino,2,Maria Vizcaino,Femenino,Sucursal 2,El Seibo,NORTE,18.766667,-69.033333,2,Legumbres,5,50.0,30.0,250.0,150.0,100.0,40.0,182,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_2.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_2.png
7,24,2021-04-12,26,Patricia Vizcaino,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,16,Mermelada de Manzanas,2,112.0,76.0,224.0,152.0,72.0,32.14,184,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_16.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
662,2066,2021-04-07,26,Patricia Vizcaino,2,Maria Vizcaino,Femenino,Sucursal 2,El Seibo,NORTE,18.766667,-69.033333,23,Avena Quaker,2,110.0,75.0,220.0,150.0,70.0,31.82,185,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_23.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_2.png
251,794,2020-05-07,26,Patricia Vizcaino,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,1,Leche,3,70.0,50.0,210.0,150.0,60.0,28.57,186,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_1.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
1662,5078,2023-08-22,26,Patricia Vizcaino,2,Maria Vizcaino,Femenino,Sucursal 2,El Seibo,NORTE,18.766667,-69.033333,11,Verduras frescas,6,35.0,15.0,210.0,90.0,120.0,57.14,186,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_11.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_2.png
1955,5979,2023-06-21,26,Patricia Vizcaino,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,10,Agua potable,7,30.0,10.0,210.0,70.0,140.0,66.67,186,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_10.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
1996,6113,2022-01-02,26,Patricia Vizcaino,1,Juan Perez,Masculino,Sucursal 1,La Altagracia,NORTE,18.616667,-68.633333,20,Gustocita,20,10.0,6.0,200.0,120.0,80.0,40.0,189,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_20.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_1.png
2152,6596,2023-01-03,26,Patricia Vizcaino,2,Maria Vizcaino,Femenino,Sucursal 2,El Seibo,NORTE,18.766667,-69.033333,19,Cebolla Criolla,2,100.0,65.0,200.0,130.0,70.0,35.0,189,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_19.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_2.png
1620,4943,2022-07-21,26,Patricia Vizcaino,4,Luis Diaz,Masculino,Sucursal 1,La Romana,NORTE,18.433333,-68.966667,21,Cubito Maggi,20,10.0,5.5,200.0,110.0,90.0,45.0,189,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_21.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_4.png
1862,5702,2021-04-06,26,Patricia Vizcaino,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,20,Gustocita,20,10.0,6.0,200.0,120.0,80.0,40.0,189,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_20.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
328,1039,2022-04-19,26,Patricia Vizcaino,5,Sofia Bergara,Femenino,Sucursal 1,San Pedro de Macorís,NORTE,18.45,-69.3,19,Cebolla Criolla,2,100.0,65.0,200.0,130.0,70.0,35.0,189,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_19.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_5.png
2169,6641,2020-02-04,26,Patricia Vizcaino,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,5,Aceite,3,65.0,45.0,195.0,135.0,60.0,30.77,194,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_5.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
2493,7591,2020-03-11,26,Patricia Vizcaino,13,Alejandro Peña,Masculino,Sucursal 3,San Juan,ESTE,18.8,-71.2,15,Miel,2,95.0,75.0,190.0,150.0,40.0,21.05,195,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_15.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_13.png
26,84,2023-11-16,26,Patricia Vizcaino,11,Pedro Gómez,Masculino,Sucursal 3,Azua,ESTE,18.45,-70.733333,21,Cubito Maggi,19,10.0,5.5,190.0,104.5,85.5,45.0,195,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_21.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_11.png
7,23,2021-04-12,26,Patricia Vizcaino,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,4,Pan integral,3,60.0,40.0,180.0,120.0,60.0,33.33,197,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_4.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
338,1064,2023-04-15,26,Patricia Vizcaino,1,Juan Perez,Masculino,Sucursal 1,La Altagracia,NORTE,18.616667,-68.633333,10,Agua potable,6,30.0,10.0,180.0,60.0,120.0,66.67,197,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_10.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_1.png
119,367,2022-01-19,26,Patricia Vizcaino,2,Maria Vizcaino,Femenino,Sucursal 2,El Seibo,NORTE,18.766667,-69.033333,18,Crema dental Colgate,1,175.0,112.0,175.0,112.0,63.0,36.0,199,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_18.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_2.png
850,2629,2020-08-27,26,Patricia Vizcaino,8,Juan Gabrie,Masculino,Sucursal 2,Duarte,SUR,19.3,-70.1,18,Crema dental Colgate,1,175.0,112.0,175.0,112.0,63.0,36.0,199,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_18.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_8.png
2436,7434,2021-06-19,26,Patricia Vizcaino,1,Juan Perez,Masculino,Sucursal 1,La Altagracia,NORTE,18.616667,-68.633333,20,Gustocita,17,10.0,6.0,170.0,102.0,68.0,40.0,201,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_20.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_1.png
2385,7302,2021-05-05,26,Patricia Vizcaino,12,María Rodríguez,Femenino,Sucursal 3,Barahona,ESTE,18.2,-71.1,21,Cubito Maggi,17,10.0,5.5,170.0,93.5,76.5,45.0,201,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_21.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_12.png
2092,6402,2020-02-29,26,Patricia Vizcaino,4,Luis Diaz,Masculino,Sucursal 1,La Romana,NORTE,18.433333,-68.966667,20,Gustocita,15,10.0,6.0,150.0,90.0,60.0,40.0,203,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_20.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_4.png
1678,5133,2022-12-19,26,Patricia Vizcaino,6,Jorge Ramos,Masculino,Sucursal 2,Santiago,SUR,19.45,-70.7,20,Gustocita,15,10.0,6.0,150.0,90.0,60.0,40.0,203,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_20.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_6.png
1678,5132,2022-12-19,26,Patricia Vizcaino,6,Jorge Ramos,Masculino,Sucursal 2,Santiago,SUR,19.45,-70.7,21,Cubito Maggi,14,10.0,5.5,140.0,77.0,63.0,45.0,205,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_21.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_6.png
2224,6807,2020-11-20,26,Patricia Vizcaino,3,Ana Santana,Femenino,Sucursal 1,Hato Mayor,NORTE,18.75,-69.25,5,Aceite,2,65.0,45.0,130.0,90.0,40.0,30.77,206,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_5.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_3.png
2446,7473,2020-12-03,26,Patricia Vizcaino,4,Luis Diaz,Masculino,Sucursal 1,La Romana,NORTE,18.433333,-68.966667,5,Aceite,2,65.0,45.0,130.0,90.0,40.0,30.77,206,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_5.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_4.png
2152,6597,2023-01-03,26,Patricia Vizcaino,2,Maria Vizcaino,Femenino,Sucursal 2,El Seibo,NORTE,18.766667,-69.033333,4,Pan integral,2,60.0,40.0,120.0,80.0,40.0,33.33,208,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_4.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_2.png
2167,6639,2022-07-06,26,Patricia Vizcaino,13,Alejandro Peña,Masculino,Sucursal 3,San Juan,ESTE,18.8,-71.2,16,Mermelada de Manzanas,1,112.0,76.0,112.0,76.0,36.0,32.14,209,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_16.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_13.png
2167,6637,2022-07-06,26,Patricia Vizcaino,13,Alejandro Peña,Masculino,Sucursal 3,San Juan,ESTE,18.8,-71.2,21,Cubito Maggi,11,10.0,5.5,110.0,60.5,49.5,45.0,210,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_21.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_13.png
1978,6054,2023-01-10,26,Patricia Vizcaino,5,Sofia Bergara,Femenino,Sucursal 1,San Pedro de Macorís,NORTE,18.45,-69.3,7,Huevos,2,55.0,35.0,110.0,70.0,40.0,36.36,210,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_7.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_5.png
820,2531,2023-07-13,26,Patricia Vizcaino,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,23,Avena Quaker,1,110.0,75.0,110.0,75.0,35.0,31.82,210,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_23.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
98,303,2020-12-27,26,Patricia Vizcaino,8,Juan Gabrie,Masculino,Sucursal 2,Duarte,SUR,19.3,-70.1,17,Jabon Limpiol,1,110.0,85.0,110.0,85.0,25.0,22.73,210,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_17.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_8.png
1749,5356,2023-03-08,26,Patricia Vizcaino,8,Juan Gabrie,Masculino,Sucursal 2,Duarte,SUR,19.3,-70.1,11,Verduras frescas,3,35.0,15.0,105.0,45.0,60.0,57.14,214,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_11.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_8.png
1749,5358,2023-03-08,26,Patricia Vizcaino,8,Juan Gabrie,Masculino,Sucursal 2,Duarte,SUR,19.3,-70.1,21,Cubito Maggi,10,10.0,5.5,100.0,55.0,45.0,45.0,215,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_21.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_8.png
1791,5499,2021-09-16,26,Patricia Vizcaino,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,20,Gustocita,10,10.0,6.0,100.0,60.0,40.0,40.0,215,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_20.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
2199,6741,2023-09-18,26,Patricia Vizcaino,3,Ana Santana,Femenino,Sucursal 1,Hato Mayor,NORTE,18.75,-69.25,20,Gustocita,10,10.0,6.0,100.0,60.0,40.0,40.0,215,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_20.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_3.png
590,1835,2021-09-02,26,Patricia Vizcaino,10,Julio Linarez,Masculino,Sucursal 2,La Vega,SUR,19.216667,-70.516667,8,Yogur,2,50.0,30.0,100.0,60.0,40.0,40.0,215,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_8.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_10.png
1302,3967,2022-02-26,26,Patricia Vizcaino,1,Juan Perez,Masculino,Sucursal 1,La Altagracia,NORTE,18.616667,-68.633333,2,Legumbres,2,50.0,30.0,100.0,60.0,40.0,40.0,215,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_2.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_1.png
1978,6053,2023-01-10,26,Patricia Vizcaino,5,Sofia Bergara,Femenino,Sucursal 1,San Pedro de Macorís,NORTE,18.45,-69.3,15,Miel,1,95.0,75.0,95.0,75.0,20.0,21.05,220,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_15.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_5.png
1286,3923,2021-11-02,26,Patricia Vizcaino,10,Julio Linarez,Masculino,Sucursal 2,La Vega,SUR,19.216667,-70.516667,6,Arroz,2,45.0,25.0,90.0,50.0,40.0,44.44,221,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_10.png
94,294,2021-11-23,26,Patricia Vizcaino,12,María Rodríguez,Femenino,Sucursal 3,Barahona,ESTE,18.2,-71.1,6,Arroz,2,45.0,25.0,90.0,50.0,40.0,44.44,221,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_12.png
328,1041,2022-04-19,26,Patricia Vizcaino,5,Sofia Bergara,Femenino,Sucursal 1,San Pedro de Macorís,NORTE,18.45,-69.3,21,Cubito Maggi,9,10.0,5.5,90.0,49.5,40.5,45.0,221,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_21.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_5.png
90,281,2020-10-09,26,Patricia Vizcaino,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,14,Queso,1,85.0,65.0,85.0,65.0,20.0,23.53,224,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_14.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
